COFF
21
0.996116, -0.0224127, -0.0177579, 0.000873913, 0.0230525, 0.995588, 0.0365888, -0.0449321, 0.0169193, -0.0369841, 0.995696, -0.0645522, 0, 0, 0, 1
0.975687, -0.069112, -0.0500824, 0.0128941, 0.0736017, 0.972267, 0.0925123, -0.0517536, 0.0432181, -0.0959126, 0.973755, -0.0221001, 0, 0, 0, 1
0.992446, -0.0311078, -0.0292633, 0.00304227, 0.0327549, 0.991173, 0.0572754, -0.0329209, 0.0274074, -0.0581864, 0.991282, -0.0458486, 0, 0, 0, 1
0.99626, -0.0209146, -0.017092, -0.000215464, 0.0215325, 0.995718, 0.0367189, -0.0302633, 0.0163067, -0.0370743, 0.995804, -0.0752685, 0, 0, 0, 1
0.990556, -0.0266088, -0.0261301, 0.0296326, 0.0279472, 0.989503, 0.0520023, -0.0147448, 0.0246935, -0.0526997, 0.989552, -0.0397372, 0, 0, 0, 1
0.965699, -0.0410804, -0.0333888, 0.0141491, 0.0442134, 0.961286, 0.0973518, -0.0144234, 0.0291137, -0.0987149, 0.961716, 0.0124748, 0, 0, 0, 1
0.951229, -0.0241443, -0.0226268, -0.00390131, 0.0257485, 0.94871, 0.0737643, -0.0287136, 0.0207782, -0.0743028, 0.948786, 0.0192142, 0, 0, 0, 1
0.970712, -0.0361098, -0.0266738, 0.0134169, 0.0380543, 0.968104, 0.07559, -0.0133701, 0.023816, -0.0765381, 0.968478, -0.0203373, 0, 0, 0, 1
0.96766, -0.0250027, -0.0141666, 0.0183626, 0.025712, 0.966337, 0.0530434, -0.026475, 0.0128189, -0.0533821, 0.96657, -0.0198027, 0, 0, 0, 1
0.962405, -0.025775, -0.0215474, 0.0103958, 0.0271475, 0.960409, 0.0660435, -0.0203533, 0.019787, -0.0665902, 0.960546, 0.0106749, 0, 0, 0, 1
0.964471, -0.0413528, -0.0295849, 0.00196779, 0.043823, 0.960947, 0.087107, -0.0170813, 0.0257837, -0.0883065, 0.96148, -0.00909103, 0, 0, 0, 1
0.96223, -0.0326974, -0.0219598, 0.00493593, 0.0342687, 0.959578, 0.0750068, -0.0189857, 0.0194118, -0.0757049, 0.959929, -0.000243402, 0, 0, 0, 1
0.959506, -0.0272463, -0.0136127, 0.00221922, 0.0277987, 0.958631, 0.0441581, -0.0160263, 0.0124082, -0.0445076, 0.958929, -0.0413902, 0, 0, 0, 1
0.97561, -0.0360984, -0.0243069, 0.00780181, 0.0377553, 0.973305, 0.0708894, -0.00215311, 0.0216434, -0.0717474, 0.973728, -0.0179195, 0, 0, 0, 1
0.966766, -0.0293327, -0.0222219, 0.0105769, 0.0307256, 0.964848, 0.0649622, -0.0108892, 0.0202492, -0.0656029, 0.965076, -0.00618006, 0, 0, 0, 1
0.977129, -0.0534115, -0.0337099, -0.0205438, 0.0561033, 0.974, 0.0836626, -0.0230092, 0.0290088, -0.0854064, 0.975023, -0.0112603, 0, 0, 0, 1
0.940216, -0.0281051, -0.00517252, 0.0086488, 0.0281666, 0.939873, 0.0293863, -0.0188622, 0.00438802, -0.029495, 0.940277, -0.0737009, 0, 0, 0, 1
0.956319, -0.0393765, -0.0292709, 0.00400267, 0.041756, 0.953001, 0.084835, -0.0290219, 0.0257504, -0.0859669, 0.953455, -0.032267, 0, 0, 0, 1
0.935499, -0.0568383, -0.0665235, 0.00432713, 0.0671388, 0.924206, 0.156377, -0.0291595, 0.0561386, -0.160402, 0.924238, -0.0574656, 0, 0, 0, 1
0.929263, -0.0281546, -0.0123142, 0.00930337, 0.0286594, 0.928019, 0.0524278, -0.033224, 0.0108527, -0.0527274, 0.928383, -0.0474247, 0, 0, 0, 1
0.93438, -0.052069, -0.0598643, 0.00713291, 0.0617312, 0.921443, 0.163543, -0.0154285, 0.049862, -0.166867, 0.921557, -0.0651561, 0, 0, 0, 1
